FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,ECODISTRIC,ECOREGION,ECOZONE,CFS_ECOZ,SRC_AGY2 
319791,ON,SLK70, ,52.442900000000002,-90.814300000000003,2011,7,7,2011-07-07 00:00:00,,2011-10-20 00:00:00,2010-2019,141000.000000000000000,L,MON,IFR, ,ON-2011-SLK70, , ,2012-03-15 00:00:00,393,95,6,6a,ON
320085,ON,SIO11, ,51.812500000000000,-92.375000000000000,1974,6,27,1974-06-27 00:00:00,,,1970-1979,1619.000000000000000,L,Intensive, , ,ON-1974-SIO11, , ,2008-11-12 00:00:00,372,90,6,6a,ON
377542,NT,FS048-13, ,61.999833000000002,-123.746333000000010,2013,6,30,2013-06-30 00:00:00,,2013-07-19 00:00:00,2010-2019,10158.000000000000000,L,Monitored, , ,NT-2013-FS048-13, , ,2018-06-15 00:00:00,235,62,4,4,NT
170855,AB,DA2-057-81,DA2057,57.442500000000003,-112.477300000000000,1981,8,12,1981-08-12 00:00:00,,,1980-1989,68505.731843999994000,L, , , ,AB-1981-DA2-057-81, , ,2020-06-01 00:00:00,605,139,9,9,AB
320066,ON,RED26-31, ,51.187500000000000,-92.125000000000000,1964,7,23,1964-07-23 00:00:00,,,1960-1969,607.000000000000000,L,Intensive, , ,ON-1964-RED26-31, , ,2008-11-12 00:00:00,372,90,6,6a,ON
371413,NT,FS-031, ,62.250000000000000,-124.116600000000010,1990,7,11,1990-07-11 00:00:00,,1990-08-27 00:00:00,1990-1999,13000.000000000000000,L,Monitored, , ,NT-1990-FS-031, , ,2018-06-15 00:00:00,196,51,4,4,NT
320018,QC,1974-4085, ,52.157080000000001,-67.059880000000007,1974,7,24,1974-07-24 00:00:00,,1974-08-14 00:00:00,1970-1979,11351.799999999999000,L,Nordique, , ,QC-1974-4085, , ,2018-05-18 00:00:00,432,101,6,6b,QC
369186,NT,CR-066, ,60.500000000000000,-101.983300000000000,1991,7,30,1991-07-30 00:00:00,,1991-09-06 00:00:00,1990-1999,22068.000000000000000,L,Monitored, , ,NT-1991-CR-066, , ,2018-06-15 00:00:00,275,71,5,5a,NT
314730,ON,MOO14, ,53.912300000000002,-84.701099999999997,1990,7,10,1990-07-10 00:00:00,,,1990-1999,25000.000000000000000,L,EXT, , ,ON-1990-MOO14, , ,,1024,216,15,15,ON
129893,BC,2012-G90257, ,59.896299999999997,-121.661800000000000,2012,7,22,2012-07-22 00:00:00,,,2010-2019,1102.300000000000000,L, ,Fire, ,BC-2012-2012-G90257, , ,2020-05-05 00:00:00,247,65,4,4,BC
258212,MB,565067, ,52.460869700000003,-95.515259400000005,2002,0,0,,,,2000-2009,2032.829000000000000,U, , , ,MB-2002-565067,used firepoly centroid for MB 2000-2004, ,,373,90,6,6a,MB
365685,NT,1975VQ-021, ,64.233300000000000,-123.250000000000000,1975,7,11,1975-07-11 00:00:00,,,1970-1979,2560.000000000000000,H,EXT, , ,NT-1975-1975VQ-021, , ,,218,55,4,4,NT
339738,QC,1988-7276, ,53.596820000000001,-75.418170000000003,1988,7,30,1988-07-30 00:00:00,,1988-09-06 00:00:00,1980-1989,3412.000000000000000,L,Nordique, , ,QC-1988-7276, , ,2018-05-18 00:00:00,285,72,5,5b,QC
400395,PC-WB,2013WB4,West Salt Mountain,59.970500000000001,-112.521199999999990,2013,6,1,2013-06-01 00:00:00,,,2010-2019,1967.700000000000000,L,Full Response, ,Owner: Parks Canada,PC-WBNP-2013-2013WB4, , ,2014-01-31 00:00:00,576,136,9,9,PC
394879,NL,NA, ,52.200000000000003,-62.380000000000003,1974,7,8,1974-07-08 00:00:00,,,1970-1979,2226.000000000000000,L,NA, , ,NL-1974-NA, , ,2008-11-12 00:00:00,327,80,5,5b,NL
220029,SK,14BN-JAZZ,14BN-JAZZ,58.760283000000001,-109.952483000000000,2014,8,15,2014-08-15 00:00:00,,2014-08-21 00:00:00,2010-2019,774.299999999999950,L, ,Wildfire, ,SK-2014-14BN-JAZZ, , ,2020-04-03 00:00:00,331,87,6,6a,SK
254817,MB,NE098, ,58.926943999999999,-99.687500000000000,2017,7,27,2017-07-27 00:00:00,,2017-10-01 00:00:00,2010-2019,8122.000000000000000,L,W (Observation Zone), ,Limited Action,MB-2017-NE098, , ,2018-05-18 00:00:00,279,71,5,5a,MB
398894,PC-WB,55WB076, ,59.666699999999999,-113.500000000000000,1955,7,6,1955-07-06 00:00:00,,1955-09-03 00:00:00,1950-1959,11008.000000000000000,L, , , ,PC-WB-1955-55WB076, , ,2008-11-13 00:00:00,243,64,4,4,PC
205541,SK,15BN-BRADY,15BN-BRADY,56.758783000000001,-109.571682999999990,2015,6,7,2015-06-07 00:00:00,,2015-09-16 00:00:00,2010-2019,127377.445537000010000,L, ,Wildfire, ,SK-2015-15BN-BRADY, , ,2020-04-03 00:00:00,633,139,9,9,SK
361233,NT,1976CR-012, ,61.500000000000000,-110.116699999999990,1976,7,8,1976-07-08 00:00:00,,,1970-1979,3714.599999999999900,L,Intensive, , ,NT-1976-1976CR-012, , ,,262,69,5,5a,NT
246222,MB,107906N75, ,54.299999999999997,-93.030000000000001,1989,7,18,1989-07-18 00:00:00,,,1980-1989,2312.800000000000200,L,EXT, , ,MB-1989-107906N75, , ,2008-07-24 00:00:00,364,89,6,6a,MB
394610,NL,NA, ,54.630000000000003,-67.430000000000007,1963,6,15,1963-06-15 00:00:00,,,1960-1969,1295.000000000000000,H,NA, , ,NL-1963-NA, , ,2008-11-12 00:00:00,293,74,5,5b,NL
376152,YT,1977MA008, ,63.750000000000000,-134.666666999999990,1977,6,15,1977-06-15 00:00:00,,,1970-1979,1684.849999999999900,L, , , ,YT-1977-1977MA008, , ,2016-06-16 00:00:00,898,176,12,12,YT
378558,YT,1956TE038, ,61.052152000000000,-132.995501999999990,1956,7,18,1956-07-18 00:00:00,,,1950-1959,999.850000000000020,H, , , ,YT-1956-1956TE038, , ,2016-06-16 00:00:00,905,177,12,12,YT
314894,ON,SLK76, ,53.650900000000000,-92.027199999999993,1995,6,18,1995-06-18 00:00:00,,,1990-1999,5499.000000000000000,L,EXT, , ,ON-1995-SLK76, , ,,364,89,6,6a,ON
193552,AB,EWF077, ,53.359650000000002,-117.349633000000000,2018,6,27,2018-06-27 00:00:00,,2018-08-13 00:00:00,2010-2019,1065.270000000000000,L, ,Surface,fueltype: C2,AB-2018-EWF077, , ,2020-06-01 00:00:00,627,145,9,9,AB
324228,ON,SUD147, ,46.520000000000003,-80.319999999999993,1962,7,30,1962-07-30 00:00:00,,,1960-1969,607.000000000000000,H,Intensive, , ,ON-1962-SUD147, , ,2008-11-12 00:00:00,411,98,6,6b,ON
250124,MB,105128, ,57.416600199999998,-101.442270600000000,2001,0,0,,,,2000-2009,2492.915000000000000,U, , , ,MB-2001-105128,used firepoly centroid for MB 2000-2004, ,,344,88,6,6a,MB
41574,BC,1970-K11816, ,50.281999999999996,-118.572000000000000,1970,8,24,1970-08-24 00:00:00,,,1970-1979,528.899999999999980,L, ,Fire, ,BC-1970-1970-K11816, , ,2020-05-05 00:00:00,988,205,14,14,BC
252939,MB,E104, ,52.189999999999998,-96.927999999999997,1967,9,2,1967-09-02 00:00:00,,,1960-1969,1069.000000000000000,H,Intensive, , ,MB-1967-E104, , ,2008-11-12 00:00:00,370,90,6,6a,MB
238622,MB,6-6-2-82, ,51.290700000000001,-97.797399999999996,1982,5,2,1982-05-02 00:00:00,1982-05-02 00:00:00,1982-05-08 00:00:00,1980-1989,1171.300000000000000,H,Intensive, , ,MB-1982-6-6-2-82, , ,2008-07-24 00:00:00,723,155,9,9,MB
315400,ON,NIP17, ,53.513886900000003,-87.717194699999993,2015,6,8,2015-06-08 00:00:00,,2015-08-16 00:00:00,2010-2019,15827.000000000000000,L,MON,IFR, ,ON-2015-NIP17,location not ignition - coords derived from poly, ,2016-06-23 00:00:00,394,95,6,6a,ON
349670,QC,1998-517, ,54.526980000000002,-77.060090000000002,1998,7,5,1998-07-05 00:00:00,,1998-08-20 00:00:00,1990-1999,21147.000000000000000,L,Nordique, , ,QC-1998-517, , ,2018-05-18 00:00:00,284,72,5,5b,QC
204832,SK,MINK,MINK,59.817700000000002,-107.781300000000000,1998,6,25,1998-06-25 00:00:00,,1998-08-10 00:00:00,1990-1999,8694.000000000000000,L, ,Wildfire, ,SK-1998-MINK, , ,2020-04-03 00:00:00,263,69,5,5a,SK
223064,SK,06PN-CREEK2,06PN-CREEK2,54.682200000000002,-104.132000000000010,2006,6,30,2006-06-30 00:00:00,,2006-07-07 00:00:00,2000-2009,600.000000000000000,L, ,Wildfire, ,SK-2006-06PN-CREEK2, , ,2020-04-03 00:00:00,654,139,9,9,SK
227882,SK,LEONARD1,LEONARD1,55.026000000000003,-107.635400000000000,1998,7,9,1998-07-09 00:00:00,,1998-07-30 00:00:00,1990-1999,2400.000000000000000,L, ,Wildfire, ,SK-1998-LEONARD1, , ,2020-04-03 00:00:00,651,139,9,9,SK
362071,QC,2016-402, ,51.335299999999997,-73.182500000000005,2016,7,10,2016-07-10 00:00:00,,2016-07-31 00:00:00,2010-2019,1135.300000000000000,L,Nordique, , ,QC-2016-402, , ,2018-05-18 00:00:00,428,100,6,6b,QC
370538,NT,VQ-091, ,65.683300000000003,-127.983300000000000,1993,7,4,1993-07-04 00:00:00,,1993-10-01 00:00:00,1990-1999,28284.000000000000000,L,Delayed Action, , ,NT-1993-VQ-091, , ,2018-06-15 00:00:00,220,56,4,4,NT
319976,QC,60032, ,51.729300000000002,-70.432400000000001,1968,6,18,1968-06-18 00:00:00,,,1960-1969,809.389999999999990,L,EXT, , ,QC-1968-60032, , ,2008-11-12 00:00:00,432,101,6,6b,QC
315973,ON,KEN71, ,50.444765439999998,-94.978103498400003,2018,7,14,2018-07-14 00:00:00,,2018-09-27 00:00:00,2010-2019,10272.000000000000000,L, , , ,ON-2018-KEN71,location not ignition - coords derived from poly, ,2019-04-29 00:00:00,372,90,6,6a,ON
379847,YT,1991DA021, ,63.997933000000003,-138.638117999999990,1991,6,23,1991-06-23 00:00:00,,,1990-1999,1882.819999999999900,L, , , ,YT-1991-1991DA021, , ,2016-06-16 00:00:00,881,172,12,12,YT
385106,YT,2013MA014, ,63.967317000000001,-136.506017000000010,2013,7,11,2013-07-11 00:00:00,,2013-09-30 00:00:00,2010-2019,6040.000000000000000,L,Wilderness FMZ, ,Ballard Creek,YT-2013-2013MA014, , ,2016-06-16 00:00:00,898,176,12,12,YT
315023,ON,SLK-63-76, ,53.226599999999998,-90.625100000000003,1976,5,31,1976-05-31 00:00:00,1976-06-17 00:00:00,,1970-1979,1416.400000000000100,L,EXT, , ,ON-1976-SLK-63-76, , ,2008-06-19 00:00:00,393,95,6,6a,ON
228678,SK,15DN-DIVIDE,15DN-DIVIDE,53.721666999999997,-108.712999999999990,2015,5,21,2015-05-21 00:00:00,,2015-06-19 00:00:00,2010-2019,516.829148000000030,H, ,Wildfire, ,SK-2015-15DN-DIVIDE, , ,2020-04-03 00:00:00,711,139,9,9,SK
394664,NL,NA, ,54.670000000000002,-66.670000000000002,1972,6,25,1972-06-25 00:00:00,,,1970-1979,769.000000000000000,U,NA, , ,NL-1972-NA, , ,2008-11-12 00:00:00,312,78,5,5b,NL
81343,BC,1985-N70023, ,50.640000000000001,-116.799000000000010,1985,6,30,1985-06-30 00:00:00,,,1980-1989,2355.000000000000000,L, ,Fire, ,BC-1985-1985-N70023, , ,2020-05-05 00:00:00,985,205,14,14,BC
316368,QC,20102, ,50.728099999999998,-78.613000000000000,1962,7,2,1962-07-02 00:00:00,,,1960-1969,41440.000000000000000,H,EXT, , ,QC-1962-20102, , ,2008-11-12 00:00:00,1030,217,15,15,QC
380859,YT,1994CA006, ,61.974366000000003,-134.955988999999990,1994,6,15,1994-06-15 00:00:00,,,1990-1999,27586.250000000000000,L, , , ,YT-1994-1994CA006, , ,2016-06-16 00:00:00,897,175,12,12,YT
31386,BC,1967-C00041, ,52.963000000000001,-125.289000000000000,1967,8,15,1967-08-15 00:00:00,,,1960-1969,619.100000000000020,H, ,Fire, ,BC-1967-1967-C00041, , ,2020-05-05 00:00:00,975,202,14,14,BC
369624,NT,1985CR-024, ,60.082999999999998,-104.467000000000000,1985,7,6,1985-07-06 00:00:00,,,1980-1989,2400.000000000000000,L,NA, , ,NT-1985-1985CR-024, , ,,278,71,5,5a,NT
381059,YT,1989RR004, ,62.250000000000000,-131.666666999999990,1989,7,5,1989-07-05 00:00:00,,,1980-1989,51460.199999999997000,L, , , ,YT-1989-1989RR004, , ,2016-06-16 00:00:00,903,176,12,12,YT
233199,MB,MB2018NE101, ,52.918333333299998,-95.088055555599993,2018,6,27,2018-06-27 00:00:00,,2018-07-14 00:00:00,2010-2019,2727.000000000000000,L, , ,ZONE: G; RESPONSE: MOD,MB-2018-MB2018NE101, , ,2019-03-22 00:00:00,371,90,6,6a,MB
373191,NT,SM-028, ,61.174100000000003,-112.330500000000000,1998,7,7,1998-07-07 00:00:00,,1998-08-06 00:00:00,1990-1999,600.000000000000000,L,Sustained Action, , ,NT-1998-SM-028, , ,2018-06-15 00:00:00,263,69,5,5a,NT
321327,QC,1972-7160, ,47.791370000000001,-78.395250000000004,1972,5,26,1972-05-26 00:00:00,,1972-06-21 00:00:00,1970-1979,1835.599999999999900,H,Intensive, , ,QC-1972-7160, , ,2018-05-18 00:00:00,401,96,6,6b,QC
230721,MB,1-1-12-72, ,56.347900000000003,-97.991299999999995,1972,7,5,1972-07-05 00:00:00,,,1970-1979,2048.000000000000000,L,EXT, , ,MB-1972-1-1-12-72, , ,2008-07-24 00:00:00,350,88,6,6a,MB
319832,ON,NIP62, ,53.720300000000002,-87.825900000000004,1999,6,13,1999-06-13 00:00:00,,,1990-1999,900.000000000000000,L,EXT, , ,ON-1999-NIP62, , ,,394,95,6,6a,ON
366217,NT,1977HY-031, ,63.066699999999997,-118.816700000000000,1977,7,14,1977-07-14 00:00:00,,,1970-1979,7000.000000000000000,L,EXT, , ,NT-1977-1977HY-031, , ,,230,60,4,4,NT
214994,SK,HARA,HARA,59.130200000000002,-102.010400000000000,1983,7,1,1983-07-01 00:00:00,,1983-07-07 00:00:00,1980-1989,1467.044000000000100,H, ,Wildfire, ,SK-1983-HARA, , ,2020-04-03 00:00:00,276,71,5,5a,SK
370344,NT,1987VQ-066, ,66.549000000000007,-126.676000000000000,1987,7,16,1987-07-16 00:00:00,,,1980-1989,4851.000000000000000,L,NA, , ,NT-1987-1987VQ-066, , ,,203,52,4,4,NT
374693,NT,EV-015, ,68.266599999999997,-130.083300000000010,1997,7,27,1997-07-27 00:00:00,,1997-08-15 00:00:00,1990-1999,5300.000000000000000,L,Monitored, , ,NT-1997-EV-015, , ,2018-06-15 00:00:00,199,52,4,4,NT
6828,BC,1958-C00349, ,51.097000000000001,-123.997000000000000,1958,8,20,1958-08-20 00:00:00,,,1950-1959,1881.700000000000000,L, ,Fire, ,BC-1958-1958-C00349, , ,2020-05-05 00:00:00,984,204,14,14,BC
355541,QC,2006-339, ,51.812950000000001,-75.038240000000002,2006,6,7,2006-06-07 00:00:00,,2006-07-14 00:00:00,2000-2009,9440.000000000000000,L,Nordique, , ,QC-2006-339, , ,2018-05-18 00:00:00,428,100,6,6b,QC
376193,YT,2004RR018, ,63.383333299999997,-131.902777800000000,2004,7,1,2004-07-01 00:00:00,,2004-09-30 00:00:00,2000-2009,9558.000000000000000,L,Wilderness FMZ, ,Emerald Creek,YT-2004-2004RR018, , ,2016-06-16 00:00:00,876,171,11,11,YT
210025,SK,12SR-OSHOWY,12SR-OSHOWY,59.951982999999998,-107.581500000000010,2012,6,29,2012-06-29 00:00:00,,2012-07-13 00:00:00,2010-2019,2648.099999999999900,L, ,Wildfire, ,SK-2012-12SR-OSHOWY, , ,2020-04-03 00:00:00,277,71,5,5a,SK
210465,SK,FOSTER,FOSTER,56.848999939999999,-105.218800140000000,1981,7,18,1981-07-18 00:00:00,,1981-08-16 00:00:00,1980-1989,2288.542522060000000,L, ,Wildfire, ,SK-1981-FOSTER, , ,2020-04-03 00:00:00,347,88,6,6a,SK
375170,NT,ZF039-16, ,64.354332999999997,-117.944666000000000,2016,8,4,2016-08-04 00:00:00,,2016-09-12 00:00:00,2010-2019,2801.500000000000000,L,Monitored, , ,NT-2016-ZF039-16, , ,2018-06-15 00:00:00,204,52,4,4,NT
134885,BC,2014-G90232, ,59.203200000000002,-121.196400000000000,2014,7,14,2014-07-14 00:00:00,,,2010-2019,1290.000000000000000,L, ,Fire, ,BC-2014-2014-G90232, , ,2020-05-05 00:00:00,248,65,4,4,BC
172103,AB,DL2-076-80,DL2076,55.493499999999997,-111.718900000000000,1980,6,10,1980-06-10 00:00:00,,,1980-1989,682.283805390999990,L, , , ,AB-1980-DL2-076-80, , ,2020-06-01 00:00:00,638,139,9,9,AB
216132,SK,12PN-USKIK,12PN-USKIK,55.492899999999999,-103.259567000000000,2012,7,10,2012-07-10 00:00:00,,2012-08-28 00:00:00,2010-2019,7683.600000000000400,L, ,Wildfire, ,SK-2012-12PN-USKIK, , ,2020-04-03 00:00:00,353,88,6,6a,SK
373684,NT,HY-023, ,60.616599999999998,-118.966600000000000,2004,8,12,2004-08-12 00:00:00,,2004-10-20 00:00:00,2000-2009,6351.000000000000000,L,Monitored, , ,NT-2004-HY-023, , ,2018-06-15 00:00:00,242,64,4,4,NT
349964,QC,2003-302, ,51.861210000000000,-74.473789999999994,2003,6,4,2003-06-04 00:00:00,,2003-06-22 00:00:00,2000-2009,12194.000000000000000,L,Nordique, , ,QC-2003-302, , ,2018-05-18 00:00:00,428,100,6,6b,QC
244837,MB,NE-105-136-97, ,58.216999999999999,-97.000000000000000,1997,8,9,1997-08-07 00:00:00,,1997-08-09 00:00:00,1990-1999,2443.400000000000100,L,EXT, , ,MB-1997-NE-105-136-97, , ,2008-07-24 00:00:00,280,71,5,5a,MB
230002,SK,18SR-SMITH,18SR-SMITH,58.351866999999999,-106.588817000000010,2018,8,20,2018-08-20 00:00:00,,2018-09-04 00:00:00,2010-2019,4696.800000000000200,L, ,Wildfire, ,SK-2018-18SR-SMITH, , ,2020-04-03 00:00:00,336,87,6,6a,SK
225282,SK,17BN-FRISCO,17BN-FRISCO,57.540832999999999,-107.538167000000000,2017,8,11,2017-08-11 00:00:00,,2017-09-18 00:00:00,2010-2019,16322.299999999999000,L, ,Wildfire, ,SK-2017-17BN-FRISCO, , ,2020-04-03 00:00:00,341,87,6,6a,SK
376461,YT,1957XY054, ,62.237186000000001,-133.039686999999990,1957,8,8,1957-08-08 00:00:00,,,1950-1959,3001.360000000000100,L, , , ,YT-1957-1957XY054, , ,2016-06-16 00:00:00,901,176,12,12,YT
210363,SK,15LA-PINE2,15LA-PINE2,57.466566999999998,-102.077800000000000,2015,7,11,2015-07-11 00:00:00,,2015-08-25 00:00:00,2010-2019,1046.300000000000000,L, ,Wildfire, ,SK-2015-15LA-PINE2, , ,2020-04-03 00:00:00,344,88,6,6a,SK
251449,MB,G24, ,54.802000000000000,-97.846000000000004,1961,6,16,1961-06-16 00:00:00,,,1960-1969,28340.000000000000000,H,Intensive, , ,MB-1961-G24, , ,2008-11-12 00:00:00,363,89,6,6a,MB
243687,MB,6-5-1-87, ,51.161799999999999,-97.065700000000007,1987,5,12,1987-05-12 00:00:00,1987-05-12 00:00:00,1987-06-20 00:00:00,1980-1989,841.700000000000050,H,Intensive, , ,MB-1987-6-5-1-87, , ,2008-07-24 00:00:00,677,148,9,9,MB
220761,SK,14BN-JAKE,14BN-JAKE,56.859233000000003,-108.302267000000000,2014,8,2,2014-08-02 00:00:00,,2014-09-09 00:00:00,2010-2019,1622.000000000000000,L, ,Wildfire, ,SK-2014-14BN-JAKE, , ,2020-04-03 00:00:00,351,88,6,6a,SK
160616,AB,DA4-006-63,DA4006,58.102100000000000,-110.981800000000010,1963,7,4,1963-07-04 00:00:00,,,1960-1969,1007.974810270000000,L, , , ,AB-1963-DA4-006-63, , ,2020-06-01 00:00:00,579,136,9,9,AB
359826,NT,1975ZF-141, ,65.866699999999994,-116.750000000000000,1975,8,9,1975-08-09 00:00:00,,,1970-1979,1000.000000000000000,L,EXT, , ,NT-1975-1975ZF-141, , ,,255,68,5,5a,NT
224488,SK,18PA-RALLY,18PA-RALLY,53.182749999999999,-106.230283000000000,2018,5,12,2018-05-12 00:00:00,,2018-06-07 00:00:00,2010-2019,2570.000000000000000,H, ,Wildfire, ,SK-2018-18PA-RALLY, , ,2020-04-03 00:00:00,701,149,9,9,SK
319954,QC,260050, ,51.912700000000001,-67.119100000000003,1966,6,18,1966-06-18 00:00:00,,,1960-1969,708.200000000000050,L,EXT, , ,QC-1966-260050, , ,2008-11-12 00:00:00,432,101,6,6b,QC
376559,YT,1975MA008, ,63.490225000000002,-133.485559999999990,1975,7,8,1975-07-08 00:00:00,,,1970-1979,551.539999999999960,L, , , ,YT-1975-1975MA008, , ,2016-06-16 00:00:00,901,176,12,12,YT
373329,NT,SS068-17, ,61.301665999999997,-111.911666000000000,2017,8,2,2017-08-02 00:00:00,,2017-09-08 00:00:00,2010-2019,4773.000000000000000,L,Monitored, , ,NT-2017-SS068-17, , ,2018-06-15 00:00:00,263,69,5,5a,NT
251449,MB,G24, ,54.802000000000000,-97.846000000000004,1961,6,16,1961-06-16 00:00:00,,,1960-1969,28340.000000000000000,H,Intensive, , ,MB-1961-G24, , ,2008-11-12 00:00:00,363,89,6,6a,MB
254875,MB,NE023, ,58.606667000000002,-98.992221999999998,2017,6,21,2017-06-21 00:00:00,,2017-08-01 00:00:00,2010-2019,1129.000000000000000,L,W (Observation Zone), ,No Action,MB-2017-NE023, , ,2018-05-18 00:00:00,280,71,5,5a,MB
240928,MB,1-4-4-88, ,53.950000000000003,-96.366699999999994,1988,6,1,1988-06-01 00:00:00,1987-11-30 00:00:00,1988-08-30 00:00:00,1980-1989,14618.000000000000000,L,Intensive, , ,MB-1988-1-4-4-88, , ,2008-07-24 00:00:00,364,89,6,6a,MB
349923,QC,2001-346, ,51.640889999999999,-76.331879999999998,2001,5,24,2001-05-24 00:00:00,,2001-06-12 00:00:00,2000-2009,4177.000000000000000,H,Nordique, , ,QC-2001-346, , ,2018-05-18 00:00:00,428,100,6,6b,QC
230639,SK,1973-032, ,57.109000000000002,-103.727999999999990,1973,0,0,,,,1970-1979,8139.000000000000000,U,EXT, , ,SK-1973-1973-032, , ,2008-11-12 00:00:00,347,88,6,6a,SK
220591,SK,DALE1,DALE1,57.255199939999997,-104.260400150000000,1981,7,17,1981-07-17 00:00:00,,1981-10-05 00:00:00,1980-1989,435005.278945000030000,L, ,Wildfire, ,SK-1981-DALE1, , ,2020-04-03 00:00:00,347,88,6,6a,SK
349808,QC,2002-352, ,52.560250000000003,-77.394480000000001,2002,7,2,2002-07-02 00:00:00,,2002-07-31 00:00:00,2000-2009,5182.000000000000000,L,Nordique, , ,QC-2002-352, , ,2018-05-18 00:00:00,1030,217,15,15,QC
375314,YT,1987MA001, ,65.817062000000007,-133.783745000000010,1987,6,16,1987-06-16 00:00:00,,,1980-1989,2796.520000000000000,L, , , ,YT-1987-1987MA001, , ,2016-06-16 00:00:00,195,51,4,4,YT
250983,MB,163, ,56.216999999999999,-96.650000000000006,1964,6,25,1964-06-25 00:00:00,,,1960-1969,1821.800000000000000,L,Intensive, , ,MB-1964-163, , ,2008-11-12 00:00:00,355,88,6,6a,MB
376426,YT,2004MA032, ,63.261666699999999,-134.437777799999990,2004,7,25,2004-07-25 00:00:00,,2004-10-30 00:00:00,2000-2009,1995.000000000000000,L,Wilderness FMZ, ,SE of Big Kalzas Lake,YT-2004-2004MA032, , ,2016-06-16 00:00:00,901,176,12,12,YT
367955,NT,CR-013, ,62.049999999999997,-110.778300000000000,2004,7,11,2004-07-11 00:00:00,,2004-09-27 00:00:00,2000-2009,1267.740000000000000,L,Monitored, , ,NT-2004-CR-013, , ,2018-06-15 00:00:00,263,69,5,5a,NT
314712,ON,MOO-10-77, ,53.664099999999998,-84.625000000000000,1977,7,4,1977-07-04 00:00:00,,,1970-1979,8093.699999999999800,L,EXT, , ,ON-1977-MOO-10-77, , ,2008-06-19 00:00:00,1024,216,15,15,ON
377213,NT,FS050-13, ,62.133333000000000,-122.536000000000000,2013,7,1,2013-07-01 00:00:00,,2013-08-10 00:00:00,2010-2019,1683.000000000000000,L,Sustained Action, , ,NT-2013-FS050-13, , ,2018-06-15 00:00:00,239,64,4,4,NT
365748,NT,61ZF22, ,63.930000000000000,-113.069999999999990,1961,7,17,1961-07-17 00:00:00,,,1960-1969,528.399999999999980,L,NA, , ,NT-1961-61ZF22, , ,2008-11-12 00:00:00,258,68,5,5a,NT
334799,QC,1981-7174, ,52.865710000000000,-74.915180000000007,1981,7,19,1981-07-19 00:00:00,,1981-08-19 00:00:00,1980-1989,6000.000000000000000,H,Nordique, , ,QC-1981-7174, , ,2018-05-18 00:00:00,287,72,5,5b,QC
215240,SK,15LA-FRANK,15LA-FRANK,57.954233000000002,-104.975983000000000,2015,7,1,2015-07-01 00:00:00,,2015-08-09 00:00:00,2010-2019,588.964633000000050,L, ,Wildfire, ,SK-2015-15LA-FRANK, , ,2020-04-03 00:00:00,339,87,6,6a,SK
252071,MB,98, ,54.299999999999997,-95.483000000000004,1964,7,28,1964-07-28 00:00:00,,,1960-1969,10121.000000000000000,L,Intensive, , ,MB-1964-98, , ,2008-11-12 00:00:00,365,89,6,6a,MB
401223,PC-JA,JA2, ,52.990499999999997,-118.042800000000000,1989,5,15,1989-05-15 00:00:00,,,1980-1989,1550.000000000000000,H,Intensive, , ,PC-JA-1989-JA2, , ,,997,207,14,14,PC
230473,SK,15LA-SHADD,15LA-SHADD,55.710332999999999,-105.376116999999990,2015,7,7,2015-07-07 00:00:00,,2015-09-03 00:00:00,2010-2019,4184.938675999999800,L, ,Wildfire, ,SK-2015-15LA-SHADD, , ,2020-04-03 00:00:00,347,88,6,6a,SK
372881,NT,CR-015, ,61.421100000000003,-109.693000000000000,1999,7,14,1999-07-14 00:00:00,,1999-09-08 00:00:00,1990-1999,10000.000000000000000,L,Monitored, , ,NT-1999-CR-015, , ,2018-06-15 00:00:00,262,69,5,5a,NT
235212,MB,1-1-22-72, ,55.453000000000003,-96.701400000000007,1972,8,25,1972-08-25 00:00:00,,,1970-1979,644.000000000000000,L,Intensive, , ,MB-1972-1-1-22-72, , ,2008-07-24 00:00:00,362,89,6,6a,MB
214868,SK,04SR-HAMMERSTEIN,04SR-HAMMERSTEIN,59.566699999999997,-106.400000000000010,2004,7,22,2004-07-22 00:00:00,,2004-10-26 00:00:00,2000-2009,3371.000000000000000,L, ,Wildfire, ,SK-2004-04SR-HAMMERSTEIN, , ,2020-04-03 00:00:00,263,69,5,5a,SK
125226,BC,2006-G60418, ,56.178300000000000,-124.927499999999990,2006,7,3,2006-07-03 00:00:00,,,2000-2009,1174.900000000000100,L, ,Fire, ,BC-2006-2006-G60418, , ,2020-05-05 00:00:00,965,199,14,14,BC
